iter	Passed	Remaining
1717	3008	67029
1718	3009	67028
1719	3011	67025
1720	3013	67024
1721	3015	67023
1722	3016	67018
1723	3018	67013
1724	3020	67014
1725	3021	67007
1726	3023	67004
1727	3025	66999
1728	3026	66996
1729	3028	66991
1730	3030	66989
1731	3031	66982
1732	3033	66976
1733	3034	66972
1734	3036	66974
1735	3039	66984
1736	3040	66982
1737	3042	66979
1738	3044	66977
1739	3045	66971
1740	3047	66967
1741	3048	66962
1742	3051	66969
1743	3052	66965
1744	3054	66962
1745	3056	66959
1746	3058	66959
1747	3059	66957
1748	3061	66954
1749	3063	66955
1750	3065	66953
1751	3066	66952
1752	3068	66950
1753	3070	66946
1754	3072	66947
1755	3073	66948
1756	3075	66945
1757	3077	66942
1758	3078	66937
1759	3080	66936
1760	3082	66930
1761	3083	66923
1762	3085	66919
1763	3087	66920
1764	3088	66915
1765	3090	66913
1766	3092	66911
1767	3094	66908
1768	3095	66903
1769	3097	66902
1770	3099	66897
1771	3100	66895
1772	3102	66892
1773	3104	66887
1774	3105	66882
1775	3107	66879
1776	3108	66873
1777	3110	66872
1778	3112	66873
1779	3114	66874
1780	3116	66870
1781	3117	66867
1782	3119	66862
1783	3121	66858
1784	3122	66857
1785	3124	66857
1786	3126	66855
1787	3128	66851
1788	3129	66845
1789	3131	66840
1790	3133	66839
1791	3134	66837
1792	3136	66836
1793	3138	66830
1794	3139	66825
1795	3141	66823
1796	3143	66820
1797	3145	66822
1798	3146	66816
1799	3148	66817
1800	3150	66816
1801	3151	66812
1802	3153	66810
1803	3155	66804
1804	3156	66801
1805	3158	66797
1806	3160	66796
1807	3161	66792
1808	3163	66790
1809	3165	66790
1810	3167	66786
1811	3168	66785
1812	3170	66784
1813	3172	66781
1814	3174	66781
1815	3175	66777
1816	3177	66775
1817	3179	66772
1818	3181	66772
1819	3182	66769
1820	3184	66768
1821	3186	66765
1822	3188	66763
1823	3189	66762
1824	3191	66758
1825	3193	66756
1826	3194	66754
1827	3196	66752
1828	3198	66748
1829	3200	66746
1830	3201	66742
1831	3203	66739
1832	3204	66733
1833	3206	66730
1834	3208	66726
1835	3210	66726
1836	3211	66724
1837	3213	66718
1838	3214	66713
1839	3216	66711
1840	3218	66707
1841	3220	66706
1842	3221	66701
1843	3223	66698
1844	3225	66695
1845	3227	66709
1846	3229	66703
1847	3230	66700
1848	3232	66699
1849	3234	66696
1850	3236	66695
1851	3237	66693
1852	3239	66691
1853	3241	66688
1854	3242	66685
1855	3244	66681
1856	3246	66685
1857	3248	66685
1858	3250	66682
1859	3251	66676
1860	3253	66671
1861	3255	66672
1862	3256	66666
1863	3258	66667
1864	3260	66664
1865	3262	66663
1866	3263	66660
1867	3265	66653
1868	3266	66651
1869	3268	66649
1870	3270	66648
1871	3272	66645
1872	3273	66641
1873	3275	66637
1874	3277	66633
1875	3278	66632
1876	3280	66628
1877	3282	66628
1878	3283	66623
1879	3285	66620
1880	3287	66618
1881	3289	66618
1882	3290	66612
1883	3292	66613
1884	3294	66608
1885	3295	66608
1886	3297	66606
1887	3299	66603
1888	3301	66603
1889	3302	66600
1890	3304	66601
1891	3306	66602
1892	3308	66597
1893	3309	66594
1894	3311	66591
1895	3313	66588
1896	3315	66585
1897	3316	66582
1898	3318	66577
1899	3319	66570
1900	3321	66564
1901	3323	66564
1902	3325	66565
1903	3326	66563
1904	3328	66558
1905	3330	66555
1906	3331	66551
1907	3333	66550
1908	3335	66549
1909	3336	66546
1910	3338	66544
1911	3340	66541
1912	3342	66538
1913	3343	66534
1914	3345	66530
1915	3347	66532
1916	3348	66529
1917	3350	66525
1918	3352	66519
1919	3353	66514
1920	3355	66510
1921	3356	66506
1922	3358	66503
1923	3360	66500
1924	3361	66497
1925	3363	66496
1926	3365	66493
1927	3367	66490
1928	3368	66483
1929	3370	66481
1930	3371	66476
1931	3373	66474
1932	3375	66469
1933	3376	66467
1934	3378	66464
1935	3380	66460
1936	3381	66455
1937	3383	66449
1938	3385	66448
1939	3386	66445
1940	3388	66441
1941	3390	66438
1942	3391	66437
1943	3393	66437
1944	3395	66435
1945	3397	66430
1946	3398	66424
1947	3400	66420
1948	3401	66416
1949	3403	66416
1950	3405	66415
1951	3407	66415
1952	3409	66413
1953	3410	66410
1954	3412	66408
1955	3414	66404
1956	3415	66400
1957	3417	66395
1958	3419	66400
1959	3421	66399
1960	3422	66395
1961	3424	66393
1962	3426	66388
1963	3427	66385
1964	3429	66382
1965	3431	66382
1966	3433	66379
1967	3434	66374
1968	3436	66371
1969	3438	66370
1970	3439	66365
1971	3441	66366
1972	3443	66363
1973	3445	66362
1974	3446	66359
1975	3448	66356
1976	3449	66352
1977	3454	66402
1978	3456	66399
1979	3457	66396
1980	3459	66390
1981	3460	66387
1982	3462	66384
1983	3464	66381
1984	3466	66388
1985	3468	66385
1986	3470	66385
1987	3471	66380
1988	3473	66378
1989	3475	66376
1990	3476	66371
1991	3478	66371
1992	3480	66372
1993	3482	66371
1994	3483	66367
1995	3485	66367
1996	3487	66366
1997	3489	66362
1998	3490	66360
1999	3492	66359
2000	3494	66354
2001	3495	66353
2002	3497	66349
2003	3499	66346
2004	3500	66342
2005	3502	66338
2006	3504	66335
2007	3505	66333
2008	3507	66329
2009	3509	66325
2010	3510	66323
2011	3512	66322
2012	3514	66319
2013	3516	66316
2014	3517	66313
2015	3519	66310
2016	3521	66307
2017	3522	66304
2018	3524	66297
2019	3525	66289
2020	3527	66284
2021	3528	66280
2022	3530	66275
2023	3532	66272
2024	3533	66272
2025	3535	66272
2026	3537	66270
2027	3539	66268
2028	3540	66262
2029	3542	66259
2030	3544	66256
2031	3545	66252
2032	3547	66250
2033	3549	66252
2034	3551	66248
2035	3552	66246
2036	3554	66242
2037	3556	66239
2038	3557	66236
2039	3559	66232
2040	3560	66228
2041	3562	66222
2042	3564	66217
2043	3565	66213
2044	3567	66210
2045	3568	66205
2046	3570	66202
2047	3572	66198
2048	3574	66200
2049	3575	66198
2050	3577	66194
2051	3579	66191
2052	3580	66188
2053	3582	66185
2054	3584	66181
2055	3585	66180
2056	3587	66174
2057	3589	66172
2058	3591	66172
2059	3592	66171
2060	3594	66171
2061	3596	66168
2062	3597	66163
2063	3599	66161
2064	3601	66160
2065	3603	66157
2066	3604	66153
2067	3606	66152
2068	3608	66149
2069	3609	66146
2070	3611	66147
2071	3613	66143
2072	3615	66141
2073	3616	66141
2074	3618	66138
2075	3620	66135
2076	3622	66132
2077	3623	66129
2078	3625	66126
2079	3626	66121
2080	3628	66118
2081	3630	66113
2082	3631	66107
2083	3633	66104
2084	3635	66104
2085	3637	66112
2086	3639	66109
2087	3640	66105
2088	3642	66102
2089	3644	66098
2090	3645	66097
2091	3647	66097
2092	3649	66095
2093	3651	66094
2094	3652	66092
2095	3654	66086
2096	3655	66081
2097	3657	66081
2098	3659	66078
2099	3661	66074
2100	3662	66069
2101	3664	66067
2102	3666	66064
2103	3667	66060
2104	3669	66059
2105	3671	66054
2106	3672	66055
2107	3674	66052
2108	3676	66051
2109	3678	66049
2110	3679	66046
2111	3681	66044
2112	3683	66042
2113	3684	66037
2114	3686	66035
2115	3688	66034
2116	3690	66034
2117	3692	66034
2118	3693	66031
2119	3695	66028
2120	3697	66026
2121	3698	66023
2122	3701	66036
2123	3703	66033
2124	3704	66029
2125	3706	66025
2126	3707	66023
2127	3709	66020
2128	3711	66015
2129	3712	66013
2130	3714	66009
2131	3716	66005
2132	3718	66007
2133	3719	66003
2134	3721	65998
2135	3723	65996
2136	3724	65991
2137	3726	65989
2138	3727	65984
2139	3729	65979
2140	3731	65980
2141	3732	65975
2142	3734	65973
2143	3736	65970
2144	3738	65970
2145	3739	65969
2146	3741	65964
2147	3743	65963
2148	3744	65960
2149	3746	65958
2150	3748	65955
2151	3749	65949
2152	3751	65947
2153	3753	65946
2154	3754	65942
2155	3756	65942
2156	3758	65938
2157	3759	65934
2158	3761	65929
2159	3763	65928
2160	3765	65927
2161	3766	65925
2162	3768	65923
2163	3770	65920
2164	3771	65916
2165	3773	65917
2166	3775	65917
2167	3777	65914
2168	3778	65911
2169	3780	65907
2170	3782	65907
2171	3783	65901
2172	3785	65900
2173	3787	65901
2174	3789	65899
2175	3790	65895
2176	3792	65892
2177	3794	65892
2178	3796	65890
2179	3797	65887
2180	3799	65884
2181	3801	65881
2182	3802	65878
2183	3804	65880
2184	3806	65878
2185	3808	65878
2186	3810	65875
2187	3811	65869
2188	3813	65866
2189	3815	65865
2190	3816	65862
2191	3818	65858
2192	3820	65856
2193	3821	65852
2194	3823	65848
2195	3824	65846
2196	3826	65840
2197	3828	65836
2198	3829	65833
2199	3831	65832
2200	3833	65829
2201	3834	65823
2202	3836	65823
2203	3838	65819
2204	3839	65816
2205	3841	65811
2206	3843	65809
2207	3844	65804
2208	3846	65802
2209	3848	65801
2210	3849	65798
2211	3851	65795
2212	3853	65792
2213	3854	65788
2214	3856	65784
2215	3857	65779
2216	3859	65776
2217	3861	65774
2218	3862	65771
2219	3864	65769
2220	3866	65766
2221	3868	65764
2222	3869	65758
2223	3871	65756
2224	3872	65753
2225	3874	65751
2226	3876	65746
2227	3878	65745
2228	3879	65740
2229	3881	65737
2230	3882	65733
2231	3884	65729
2232	3886	65728
2233	3887	65724
2234	3889	65721
2235	3891	65719
2236	3892	65716
2237	3894	65713
2238	3896	65710
2239	3897	65708
2240	3899	65706
2241	3901	65707
2242	3903	65704
2243	3904	65701
2244	3906	65698
2245	3908	65696
2246	3909	65693
2247	3911	65693
2248	3913	65690
2249	3915	65689
2250	3917	65689
2251	3918	65688
2252	3920	65689
2253	3922	65685
2254	3924	65683
2255	3925	65679
2256	3927	65678
2257	3929	65675
2258	3930	65672
2259	3932	65671
2260	3934	65667
2261	3935	65663
2262	3937	65661
2263	3939	65658
2264	3940	65654
2265	3942	65650
2266	3944	65652
2267	3946	65650
2268	3947	65649
2269	3949	65645
2270	3951	65641
2271	3952	65640
2272	3954	65638
2273	3956	65637
2274	3957	65632
2275	3959	65631
2276	3961	65626
2277	3962	65624
2278	3964	65621
2279	3966	65618
2280	3968	65615
2281	3969	65612
2282	3971	65609
2283	3973	65607
2284	3974	65604
2285	3976	65602
2286	3978	65600
2287	3979	65598
2288	3981	65594
2289	3983	65592
2290	3984	65590
2291	3986	65588
2292	3988	65584
2293	3990	65583
2294	3991	65584
2295	3993	65581
2296	3995	65580
2297	3997	65577
2298	3998	65572
2299	4000	65568
2300	4001	65566
2301	4003	65563
2302	4005	65560
2303	4006	65557
2304	4008	65555
2305	4010	65554
2306	4012	65551
2307	4013	65546
2308	4015	65544
2309	4017	65543
2310	4018	65540
2311	4020	65535
2312	4022	65535
2313	4023	65531
2314	4025	65531
2315	4027	65531
2316	4029	65527
2317	4030	65523
2318	4032	65519
2319	4034	65517
2320	4035	65513
2321	4037	65511
2322	4038	65498
2323	4040	65497
2324	4041	65495
2325	4043	65493
2326	4045	65490
2327	4046	65485
2328	4048	65483
2329	4050	65480
2330	4051	65476
2331	4053	65476
2332	4055	65474
2333	4056	65471
2334	4058	65467
2335	4060	65464
2336	4061	65460
2337	4063	65457
2338	4065	65454
2339	4066	65452
2340	4068	65449
2341	4070	65446
2342	4071	65443
2343	4073	65441
2344	4075	65438
2345	4076	65434
2346	4078	65431
2347	4080	65428
2348	4081	65425
2349	4083	65421
2350	4085	65417
2351	4086	65418
2352	4088	65416
2353	4090	65414
2354	4092	65413
2355	4093	65410
2356	4095	65407
2357	4097	65405
2358	4098	65403
2359	4100	65401
2360	4102	65397
2361	4103	65395
2362	4105	65392
2363	4107	65394
2364	4109	65391
2365	4110	65388
2366	4112	65382
2367	4114	65380
2368	4115	65378
2369	4117	65375
2370	4119	65373
2371	4120	65369
2372	4122	65367
2373	4124	65364
2374	4125	65362
2375	4127	65362
2376	4129	65360
2377	4131	65357
2378	4132	65351
2379	4134	65348
2380	4135	65346
2381	4137	65343
2382	4139	65343
2383	4141	65342
2384	4143	65341
2385	4144	65342
2386	4146	65339
2387	4148	65337
2388	4149	65334
2389	4151	65331
2390	4153	65328
2391	4154	65325
2392	4156	65323
2393	4158	65320
2394	4159	65310
2395	4161	65307
2396	4162	65303
2397	4164	65299
2398	4165	65294
2399	4167	65296
2400	4169	65293
2401	4171	65292
2402	4173	65290
2403	4174	65290
2404	4176	65283
2405	4177	65273
2406	4179	65272
2407	4180	65269
2408	4182	65268
2409	4184	65267
2410	4185	65258
2411	4187	65255
2412	4189	65256
2413	4190	65248
2414	4191	65239
2415	4193	65234
2416	4195	65232
2417	4196	65230
2418	4198	65229
2419	4200	65228
2420	4203	65242
2421	4204	65239
2422	4206	65235
2423	4208	65232
2424	4209	65229
2425	4211	65227
2426	4213	65226
2427	4215	65225
2428	4216	65224
2429	4218	65222
2430	4220	65221
2431	4222	65219
2432	4223	65210
2433	4224	65207
2434	4226	65204
2435	4228	65201
2436	4229	65196
2437	4231	65194
2438	4233	65192
2439	4234	65190
2440	4236	65187
2441	4238	65186
2442	4240	65184
2443	4241	65182
2444	4243	65172
2445	4244	65169
2446	4246	65166
2447	4247	65161
2448	4249	65157
2449	4251	65158
2450	4253	65156
2451	4254	65152
2452	4256	65150
2453	4258	65149
2454	4259	65148
2455	4261	65145
2456	4263	65144
2457	4265	65144
2458	4266	65141
2459	4268	65138
2460	4270	65134
2461	4271	65134
2462	4273	65127
2463	4275	65124
2464	4276	65122
2465	4278	65119
2466	4280	65116
2467	4281	65113
2468	4283	65109
2469	4284	65106
2470	4286	65101
2471	4288	65101
2472	4289	65098
2473	4291	65096
2474	4293	65094
2475	4295	65092
2476	4296	65089
2477	4298	65089
2478	4300	65086
2479	4301	65084
2480	4303	65081
2481	4305	65079
2482	4306	65076
2483	4308	65072
2484	4310	65068
2485	4311	65066
2486	4313	65063
2487	4315	65062
2488	4316	65058
2489	4318	65055
2490	4320	65052
2491	4321	65049
2492	4323	65045
2493	4325	65043
2494	4326	65041
2495	4328	65039
2496	4330	65036
2497	4331	65033
2498	4333	65032
2499	4335	65030
2500	4337	65027
2501	4338	65025
2502	4340	65020
2503	4341	65017
2504	4343	65015
2505	4345	65010
2506	4347	65011
2507	4348	65010
2508	4350	65007
2509	4352	65004
2510	4353	65000
2511	4355	65000
2512	4357	64996
2513	4358	64994
2514	4360	64990
2515	4362	64986
2516	4363	64986
2517	4366	64991
2518	4367	64988
2519	4369	64984
2520	4371	64983
2521	4372	64981
2522	4374	64981
2523	4376	64978
2524	4377	64974
2525	4379	64973
2526	4381	64969
2527	4382	64967
2528	4384	64965
2529	4386	64964
2530	4388	64964
2531	4390	64963
2532	4391	64961
2533	4393	64958
2534	4395	64957
2535	4397	64956
2536	4398	64957
2537	4400	64956
2538	4402	64955
2539	4404	64954
2540	4405	64950
2541	4407	64945
2542	4409	64942
2543	4410	64939
2544	4412	64938
2545	4414	64935
2546	4415	64931
2547	4417	64925
2548	4418	64923
2549	4420	64920
2550	4422	64918
2551	4423	64914
2552	4425	64912
2553	4427	64911
2554	4428	64908
2555	4430	64907
2556	4432	64905
2557	4434	64903
2558	4435	64900
2559	4437	64900
2560	4439	64898
2561	4440	64895
2562	4442	64890
2563	4444	64887
2564	4445	64886
2565	4447	64887
2566	4449	64885
2567	4451	64881
2568	4452	64879
2569	4454	64876
2570	4456	64873
2571	4457	64870
2572	4459	64868
2573	4461	64864
2574	4462	64859
2575	4464	64856
2576	4465	64853
2577	4467	64852
2578	4469	64851
2579	4471	64848
2580	4472	64843
2581	4474	64840
2582	4475	64838
2583	4477	64836
2584	4479	64835
2585	4481	64832
2586	4482	64828
2587	4484	64825
2588	4486	64823
2589	4487	64820
2590	4489	64817
2591	4490	64814
2592	4492	64809
2593	4494	64808
2594	4495	64805
2595	4497	64803
2596	4499	64799
2597	4500	64796
2598	4502	64793
2599	4504	64792
2600	4505	64788
2601	4507	64787
2602	4509	64784
2603	4510	64781
2604	4512	64778
2605	4514	64775
2606	4515	64771
2607	4517	64770
2608	4519	64767
2609	4521	64767
2610	4522	64763
2611	4524	64763
2612	4526	64762
2613	4527	64757
2614	4529	64755
2615	4531	64753
2616	4532	64750
2617	4534	64745
2618	4536	64743
2619	4537	64739
2620	4539	64737
2621	4541	64735
2622	4542	64733
2623	4544	64731
2624	4546	64728
2625	4547	64724
2626	4549	64721
2627	4551	64719
2628	4552	64717
2629	4554	64714
2630	4556	64712
2631	4557	64709
2632	4559	64706
2633	4561	64706
2634	4563	64706
2635	4564	64704
2636	4566	64701
2637	4568	64698
2638	4569	64694
2639	4571	64691
2640	4572	64687
2641	4574	64683
2642	4576	64680
2643	4577	64679
2644	4579	64676
2645	4581	64671
2646	4582	64670
2647	4584	64669
2648	4586	64665
2649	4587	64663
2650	4589	64655
2651	4590	64652
2652	4592	64649
2653	4594	64645
2654	4595	64644
2655	4597	64645
2656	4599	64642
2657	4601	64640
2658	4602	64639
2659	4604	64637
2660	4606	64633
2661	4607	64630
2662	4609	64627
2663	4611	64626
2664	4612	64624
2665	4614	64619
2666	4616	64616
2667	4617	64613
2668	4619	64610
2669	4620	64604
2670	4622	64603
2671	4624	64600
2672	4625	64598
2673	4627	64597
2674	4629	64597
2675	4631	64596
2676	4633	64593
2677	4634	64592
2678	4636	64590
2679	4638	64589
2680	4639	64587
2681	4641	64583
2682	4643	64580
2683	4644	64577
2684	4646	64575
2685	4648	64571
2686	4649	64569
2687	4651	64565
2688	4652	64561
2689	4654	64557
2690	4656	64555
2691	4657	64552
2692	4659	64551
2693	4661	64549
2694	4662	64545
2695	4664	64543
2696	4666	64540
2697	4667	64537
2698	4669	64534
2699	4671	64533
2700	4672	64530
2701	4674	64526
2702	4676	64523
2703	4677	64520
2704	4679	64517
2705	4681	64516
2706	4683	64515
2707	4684	64513
2708	4686	64511
2709	4688	64508
2710	4689	64505
2711	4691	64502
2712	4693	64499
2713	4694	64497
2714	4696	64494
2715	4698	64495
2716	4699	64492
2717	4701	64488
2718	4703	64484
2719	4704	64480
2720	4706	64477
2721	4707	64475
2722	4709	64473
2723	4711	64471
2724	4713	64469
2725	4715	64470
2726	4716	64468
2727	4718	64467
2728	4720	64463
2729	4721	64459
2730	4723	64458
2731	4724	64454
2732	4726	64452
2733	4728	64450
2734	4729	64446
2735	4731	64443
2736	4733	64441
2737	4734	64438
2738	4736	64435
2739	4738	64432
2740	4739	64430
2741	4741	64428
2742	4743	64425
2743	4745	64425
2744	4746	64424
2745	4748	64424
2746	4750	64422
2747	4752	64421
2748	4753	64419
2749	4755	64416
2750	4757	64412
2751	4758	64410
2752	4760	64408
2753	4762	64407
2754	4763	64403
2755	4765	64401
2756	4767	64400
2757	4769	64398
2758	4770	64397
2759	4772	64393
2760	4774	64389
2761	4775	64386
2762	4777	64384
2763	4778	64381
2764	4780	64378
2765	4782	64374
2766	4783	64372
2767	4785	64370
2768	4787	64368
2769	4788	64365
2770	4790	64363
2771	4792	64358
2772	4793	64356
2773	4795	64353
2774	4797	64349
2775	4798	64340
2776	4799	64338
2777	4801	64336
2778	4803	64334
2779	4805	64331
2780	4806	64326
2781	4808	64325
2782	4809	64323
2783	4811	64323
2784	4813	64320
2785	4815	64319
2786	4816	64317
2787	4818	64315
2788	4820	64312
2789	4821	64310
2790	4823	64300
2791	4824	64298
2792	4826	64295
2793	4828	64291
2794	4829	64287
2795	4831	64286
2796	4832	64281
2797	4834	64278
2798	4836	64277
2799	4837	64274
2800	4839	64272
2801	4841	64272
2802	4843	64269
2803	4844	64268
2804	4846	64263
2805	4847	64260
2806	4849	64255
2807	4850	64251
2808	4852	64250
2809	4854	64249
2810	4856	64246
2811	4857	64236
2812	4859	64234
2813	4860	64230
2814	4861	64225
2815	4863	64221
2816	4865	64221
2817	4867	64219
2818	4868	64217
2819	4870	64217
2820	4872	64215
2821	4873	64210
2822	4875	64209
2823	4877	64207
2824	4878	64203
2825	4880	64201
2826	4882	64197
2827	4883	64193
2828	4885	64192
2829	4887	64188
2830	4888	64188
2831	4890	64183
2832	4892	64182
2833	4893	64180
2834	4895	64181
2835	4897	64176
2836	4898	64173
2837	4900	64171
2838	4902	64170
2839	4904	64167
2840	4905	64165
2841	4907	64163
2842	4909	64160
2843	4910	64159
2844	4912	64158
2845	4914	64156
2846	4916	64154
2847	4917	64152
2848	4919	64150
2849	4921	64149
2850	4923	64158
2851	4925	64155
2852	4927	64152
2853	4928	64149
2854	4930	64146
2855	4932	64144
2856	4933	64143
2857	4935	64142
2858	4937	64139
2859	4938	64137
2860	4940	64135
2861	4942	64132
2862	4943	64129
2863	4945	64126
2864	4947	64122
2865	4948	64120
2866	4950	64118
2867	4952	64116
2868	4953	64112
2869	4955	64112
2870	4957	64108
2871	4958	64105
2872	4960	64104
2873	4962	64102
2874	4964	64100
2875	4965	64099
2876	4967	64099
2877	4969	64096
2878	4970	64092
2879	4972	64088
2880	4974	64085
2881	4975	64085
2882	4977	64082
2883	4979	64082
2884	4980	64079
2885	4982	64076
2886	4984	64076
2887	4986	64074
2888	4988	64074
2889	4989	64071
2890	4991	64070
2891	4993	64068
2892	4994	64064
2893	4996	64063
2894	4998	64059
2895	4999	64059
2896	5001	64056
2897	5003	64055
2898	5004	64052
2899	5006	64048
2900	5008	64046
2901	5009	64045
2902	5011	64044
2903	5013	64043
2904	5015	64042
2905	5017	64041
2906	5018	64039
2907	5020	64035
